pkg,v_old,v_new,element,,,,,,,,,,
org.wikipedia,beta2.0-beta-2015-01-28,beta2.0-beta-2015-02-19,'ImageView', '', '', '@drawable/nearby_white',,,,,,,
org.wikipedia,r2.0-r-2015-01-15,beta2.0-beta-2015-01-28,'ListView', '@+id/full_search_results_list', '', '',,,,,,,
org.wikipedia,r2.0-r-2015-01-15,beta2.0-beta-2015-01-28,'View', '', '', '',,,,,,,
org.wikipedia,r2.0-r-2015-01-15,beta2.0-beta-2015-01-28,'TextView', '@+id/search_results_empty', '@string/search_no_results_found', '',,,,,,,
org.wikipedia,r2.0-r-2015-01-15,beta2.0-beta-2015-01-28,'Button', '@+id/search_network_error', '@string/search_network_error', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-12-09,beta2.0-beta-2014-12-17,'ListView', '@+id/list', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-12-09,beta2.0-beta-2014-12-17,'Button', '@+id/button_search_full', '@string/search_full_button', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-12-09,beta2.0-beta-2014-12-17,'Button', '@+id/button_search_title', '@string/search_titles_button', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-11-03,beta2.0-beta-2014-12-09,'TextView', '@+id/disambig_text', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-11-03,beta2.0-beta-2014-12-09,'ImageView', '@+id/history_thumbnail', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-11-03,beta2.0-beta-2014-12-09,'ImageView', '@+id/result_image', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-11-03,beta2.0-beta-2014-12-09,'TextView', '@+id/result_text', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-11-03,beta2.0-beta-2014-12-09,'ImageView', '@+id/saved_page_thumbnail', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-11-03,beta2.0-beta-2014-12-09,'ImageView', '@+id/disambig_icon', '', '@drawable/link',,,,,,,
org.wikipedia,r2.0-r-2014-10-30,r2.0-r-2014-11-03,'ProgressBar', '@+id/nearby_loading_container', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-10-20,beta2.0-beta-2014-10-29,'TextView', '@+id/result_title_redirect', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-10-20,beta2.0-beta-2014-10-29,'Button', '@+id/search_retry_button', '@string/search_error_retry', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-10-20,beta2.0-beta-2014-10-29,'ProgressBar', '@+id/search_progress_bar', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-10-20,beta2.0-beta-2014-10-29,'ProgressBar', '@+id/search_progress', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-10-20,beta2.0-beta-2014-10-29,'View', '', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-10-20,beta2.0-beta-2014-10-29,'ImageView', '@+id/full_search_image', '', '@drawable/ic_fulltextsearch',,,,,,,
org.wikipedia,beta2.0-beta-2014-10-20,beta2.0-beta-2014-10-29,'TextView', '@+id/search_failed_text', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-10-20,beta2.0-beta-2014-10-29,'TextView', '@+id/result_snippet', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-10-20,beta2.0-beta-2014-10-29,'TextView', '@+id/full_search_text', '@string/search_within_pages', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-10-20,beta2.0-beta-2014-10-29,'TextView', '@+id/search_results_status', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-10-14,beta2.0-beta-2014-10-20,'ImageView', '@+id/search_drawer_indicator', '', '@drawable/ic_drawer',,,,,,,
org.wikipedia,r2.0-r-2014-10-14,beta2.0-beta-2014-10-20,'ImageView', '@+id/wikipedia_icon', '', '@drawable/search_w',,,,,,,
org.wikipedia,r2.0-r-2014-10-14,beta2.0-beta-2014-10-20,'ImageView', '@+id/search_bar_show_menu', '', '@drawable/ic_menu_moreoverflow_normal_holo_light',,,,,,,
org.wikipedia,r2.0-r-2014-10-14,beta2.0-beta-2014-10-20,'ImageView', '@+id/search_bar_show_toc', '', '@drawable/toc_collapsed',,,,,,,
org.wikipedia,r2.0-r-2014-10-14,beta2.0-beta-2014-10-20,'Button', '@+id/find_in_page_close', u'\u2715', '',,,,,,,
org.wikipedia,r2.0-r-2014-10-14,beta2.0-beta-2014-10-20,'View', '', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-10-14,beta2.0-beta-2014-10-20,'org.wikipedia.page.PageFragmentPager', '@+id/content_pager', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-10-14,beta2.0-beta-2014-10-20,'Button', '@+id/find_in_page_prev', u'\u2191', '',,,,,,,
org.wikipedia,r2.0-r-2014-10-14,beta2.0-beta-2014-10-20,'ProgressBar', '@+id/page_load_progress', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-10-14,beta2.0-beta-2014-10-20,'org.wikipedia.views.PlainPasteEditText', '@+id/search_term_text', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-10-14,beta2.0-beta-2014-10-20,'org.wikipedia.views.PlainPasteEditText', '@+id/find_in_page_input', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-10-14,beta2.0-beta-2014-10-20,'Button', '@+id/find_in_page_next', u'\u2193', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/edit_section_text', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/login_username_text', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/find_in_page_input', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.ObservableWebView', '@+id/edit_preview_webview', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/history_search_list', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.nearby.NearbyCompassView', '@+id/nearby_thumbnail', '', '@drawable/ic_pageimage_placeholder',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/create_account_password', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.ObservableWebView', '@+id/page_web_view', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/preference_languages_filter', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/saved_pages_search_list', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/create_account_password_repeat', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.page.PageFragmentPager', '@+id/content_pager', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/login_password_text', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/search_term_text', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/langlinks_filter', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/create_account_email', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/create_account_username', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-09-18,beta2.0-beta-2014-10-08,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/captcha_text', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-20,beta2.0-beta-2014-09-09,'ImageView', '@+id/search_bar_show_toc', '', '@drawable/ic_toc',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-20,beta2.0-beta-2014-09-09,'TextView', '', '@string/page_does_not_exist_error', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/create_account_email', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/create_account_password_repeat', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/login_username_text', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.ObservableWebView', '@+id/page_web_view', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.ObservableWebView', '@+id/edit_preview_webview', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/langlinks_filter', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/history_search_list', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/saved_pages_search_list', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/captcha_text', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/edit_section_text', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/login_password_text', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/preference_languages_filter', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.page.PageFragmentPager', '@+id/content_pager', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/create_account_username', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/search_term_text', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/find_in_page_input', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-13,beta2.0-beta-2014-08-20,'org.wikipedia.views.PlainPasteEditText', '@+id/create_account_password', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/edit_section_text', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/login_username_text', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/find_in_page_input', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.ObservableWebView', '@+id/edit_preview_webview', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/history_search_list', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/create_account_password', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.ObservableWebView', '@+id/page_web_view', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/preference_languages_filter', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/saved_pages_search_list', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/captcha_text', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.page.PageFragmentPager', '@+id/content_pager', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/login_password_text', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/search_term_text', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/langlinks_filter', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/create_account_email', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/create_account_username', '', '',,,,,,,
org.wikipedia,beta2.0-beta-2014-08-13,r2.0-r-2014-08-13,'org.wikipedia.beta.views.PlainPasteEditText', '@+id/create_account_password_repeat', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/create_account_email', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/create_account_password_repeat', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/login_username_text', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.ObservableWebView', '@+id/page_web_view', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.ObservableWebView', '@+id/edit_preview_webview', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/langlinks_filter', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/history_search_list', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/saved_pages_search_list', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/captcha_text', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/edit_section_text', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/login_password_text', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/preference_languages_filter', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.page.PageFragmentPager', '@+id/content_pager', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/create_account_username', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/search_term_text', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/find_in_page_input', '', '',,,,,,,
org.wikipedia,r2.0-r-2014-08-07,beta2.0-beta-2014-08-13,'org.wikipedia.views.PlainPasteEditText', '@+id/create_account_password', '', '',,,,,,,
org.wikipedia,tagged_releases2.0-beta-2014-07-25,releases2.0-master-2014-08-05,'TextView', '@+id/about_terms_of_use', '@string/about_terms_of_use', '',,,,,,,
org.wikipedia,tagged_releases2.0-beta-2014-07-25,releases2.0-master-2014-08-05,'TextView', '@+id/about_privacy_policy', '@string/about_privacy_policy', '',,,,,,,
com.utyf.pmetro,0.0.15,0.0.16,'TextView', '@+id/email', '@string/author_email', '',,,,,,,
com.utyf.pmetro,0.0.13,0.0.14,'ImageButton', '@+id/imageButton', '', '@android:drawable/ic_menu_rotate',,,,,,,
ee.ioc.phon.android.speak,v1.5.22,v1.6.46,'ImageButton', '@+id/bImeGo', '', '@drawable/ic_search_api_holo_dark',,,,,,,
ee.ioc.phon.android.speak,v1.5.22,v1.6.46,'TextView', '@+id/itemAppGrammarTargetLang', 'Gmaps', '',,,,,,,
ee.ioc.phon.android.speak,v1.5.22,v1.6.46,'TextView', '@+id/itemAppCount', '6576', '',,,,,,,
ee.ioc.phon.android.speak,v1.5.22,v1.6.46,'TextView', '@+id/itemAppFname', 'com.google.android.apps.maps.with.offline.maps.feature', '',,,,,,,
ee.ioc.phon.android.speak,v1.5.22,v1.6.46,'TextView', '@+id/itemAppName', 'Google Maps for Android', '',,,,,,,
ee.ioc.phon.android.speak,v1.5.22,v1.6.46,'TextView', '@+id/itemGrammarLang', 'ShoppingAssist', '',,,,,,,
ee.ioc.phon.android.speak,v1.5.22,v1.6.46,'TextView', '@+id/itemAppGrammar', 'http://kaljurand.github.com/Grammars/grammars/pgf/Tallinndirection.pgf', '',,,,,,,
ee.ioc.phon.android.speak,v1.5.22,v1.6.46,'TextView', '@+id/itemGrammarName', 'Shopping list', '',,,,,,,
ee.ioc.phon.android.speak,v1.5.22,v1.6.46,'TextView', '@+id/itemGrammarUrl', 'http://example.org/grammars/pgf/shopping.pgf', '',,,,,,,
ee.ioc.phon.android.speak,v1.5.22,v1.6.46,'TextView', '@+id/itemGrammarDesc'," """"""""Shopping list items", e.g. 'two kilo carrots'," 'half a liter of milk'""""""""", '',,,,,
ee.ioc.phon.android.speak,v1.5.20,v1.5.22,'Button', '@+id/buttonApplyWsServerGlobal', 'WebSocket server global', '',,,,,,,
ee.ioc.phon.android.speak,v1.4.08,v1.5.10,'ImageButton', '@+id/buttonMicrophone', '', '@drawable/ic_voice_search_api_holo_dark',,,,,,,
ee.ioc.phon.android.speak,v1.4.08,v1.5.10,'ee.ioc.phon.android.speak.view.MicButton', '@+id/bImeStartStop', '', '@drawable/ic_voice_search_api_holo_light',,,,,,,
ee.ioc.phon.android.speak,v1.4.08,v1.5.10,'ImageButton', '@+id/bSettings', '', '@drawable/ic_menu_preferences',,,,,,,
ee.ioc.phon.android.speak,v1.4.08,v1.5.10,'TextView', '@+id/tvInstruction', '@string/buttonImeSpeak', '',,,,,,,
ee.ioc.phon.android.speak,v1.3.20,v1.4.06,'TextView', '@+id/itemServerId', '123', '',,,,,,,
ee.ioc.phon.android.speak,v1.3.20,v1.4.06,'TextView', '@+id/itemAppId', '123', '',,,,,,,
ee.ioc.phon.android.speak,v1.3.20,v1.4.06,'TextView', '@+id/itemGrammarId', '123', '',,,,,,,
ee.ioc.phon.android.speak,v1.3.20,v1.4.06,'TextView', '@+id/itemServerStatus', u'\xb7', '',,,,,,,
ee.ioc.phon.android.speak,v1.2.06,v1.3.20,'TextView', '@+id/tvAboutHeader', '', '',,,,,,,
ee.ioc.phon.android.speak,v1.2.06,v1.3.20,'ee.ioc.phon.android.speak.VoiceImeView', '', '', '',,,,,,,
ee.ioc.phon.android.speak,v1.2.06,v1.3.20,'ImageView', '@+id/itemAppIcon', '', '@drawable/ic_launcher',,,,,,,
ee.ioc.phon.android.speak,v1.2.06,v1.3.20,'ee.ioc.phon.android.speak.MicButton', '@+id/bImeStartStop', '', '@drawable/ic_voice_search_api_holo_light',,,,,,,
ee.ioc.phon.android.speak,v1.2.06,v1.3.20,'TextView', '@+id/itemAppServer', '@string/defaultServerHttp', '',,,,,,,
ee.ioc.phon.android.speak,v1.2.06,v1.3.20,'TextView', '@+id/itemServerUrl', '@string/defaultServerHttp', '',,,,,,,
ee.ioc.phon.android.speak,v1.2.00,v1.2.04,'ImageButton', '@+id/buttonMicrophone', '', '@drawable/ic_btn_speak_now',,,,,,,
ee.ioc.phon.android.speak,v1.2.00,v1.2.04,'ee.ioc.phon.android.speak.MicButton', '@+id/bImeStartStop', '', '@drawable/ic_btn_speak_now',,,,,,,
ee.ioc.phon.android.speak,v1.1.02,v1.2.00,'TextView', '@+id/tvMessage', '', '',,,,,,,
ee.ioc.phon.android.speak,v0.8.45-alpha,v0.8.56,'TextView', '@+id/tvInstruction', '', '',,,,,,,
ee.ioc.phon.android.speak,v0.8.45-alpha,v0.8.56,'ImageButton', '@+id/bImeStartStop', '', '@drawable/ic_btn_speak_now',,,,,,,
ee.ioc.phon.android.speak,v0.8.45-alpha,v0.8.56,'TextView', '@+id/itemAppServer', '@string/defaultService', '',,,,,,,
ee.ioc.phon.android.speak,v0.8.45-alpha,v0.8.56,'TextView', '@+id/tvErrorMessage', '', '',,,,,,,
ee.ioc.phon.android.speak,v0.8.45-alpha,v0.8.56,'TextView', '@+id/itemServerUrl', '@string/defaultService', '',,,,,,,
ee.ioc.phon.android.speak,v0.8.45-alpha,v0.8.56,'Button', '@+id/bSettings', '', '',,,,,,,
ee.ioc.phon.android.speak,v0.8.36,v0.8.40,'TextView', '@+id/itemServerStatus', 'Default', '',,,,,,,
ee.ioc.phon.android.speak,v0.8.36,v0.8.40,'TextView', '', '@string/error', '',,,,,,,
ee.ioc.phon.android.speak,v0.8.36,v0.8.40,'TextView', '@+id/itemAppGrammar', 'http://example.net/grammars/pgf/robot.pgf', '',,,,,,,
ee.ioc.phon.android.speak,v0.8.22,v0.8.26,'TextView', '@+id/tv_empty_list', '...', '',,,,,,,
ee.ioc.phon.android.speak,v0.8.20,v0.8.22,'TextView', '@+id/tvPrompt', '@string/promptDemo', '',,,,,,,
ee.ioc.phon.android.speak,v0.8.12,v0.8.14,'Button', '@+id/button', '', '',,,,,,,
fr.s13d.photobackup,v0.8.0,v0.9.0,'TextView', '@+id/aboutTextTextView', '', '',,,,,,,
fr.s13d.photobackup,v0.8.0,v0.9.0,'ImageView', '@+id/thumbnail', '', '@android:drawable/sym_def_app_icon',,,,,,,
fr.s13d.photobackup,v0.8.0,v0.9.0,'ListView', '@android:id/list', '@string/journal_title', '',,,,,,,
fr.s13d.photobackup,v0.6.5,v0.7.0,'TextView', '', '@string/journal_error', '',,,,,,,
fr.s13d.photobackup,v0.6.5,v0.7.0,'ImageView', '@+id/synced', '', '@android:drawable/presence_online',,,,,,,
fr.s13d.photobackup,v0.6.5,v0.7.0,'ImageView', '@+id/error', '', '@android:drawable/presence_busy',,,,,,,
fr.s13d.photobackup,v0.6.5,v0.7.0,'ImageView', '@+id/local', '', '@android:drawable/presence_away',,,,,,,
fr.s13d.photobackup,v0.6.5,v0.7.0,'TextView', '', '@string/journal_waiting', '',,,,,,,
fr.s13d.photobackup,v0.6.5,v0.7.0,'TextView', '', '@string/journal_backedup', '',,,,,,,
net.justdave.nwsweatheralertswidget,1.0.5,v1.1,'TextView', '@android:id/empty', '@string/alert_title', '',,,,,,,
net.justdave.nwsweatheralertswidget,v1.0,v1.0.1,'ImageView', '', '', '@drawable/nws_logo',,,,,,,
com.amaze.filemanager,v.3.1.2-rc3,v.3.1.2-rc4,'TextView', '', '@string/used', '',,,,,,,
com.amaze.filemanager,v.3.1.2-rc3,v.3.1.2-rc4,'TextView', '', '@string/total', '',,,,,,,
com.amaze.filemanager,v.3.1.2-rc3,v.3.1.2-rc4,'TableRow', '', '', '',,,,,,,
